pc_time_s,seq_id,module_id,status,tx_drops,EMG R env,EMG L env,EMG R act,EMG L act,FSR RH,FSR RT,FSR LH,FSR LT,Phase R,Phase L,Gait R,Gait L,Thigh R,Thigh L,Tau R,Tau L
4.1100,9085,240,0,0,0.002036,0.009949,0.000000,0.000000,1.500000,1.500000,1.396005,1.500000,0.855270,0.639222,1.000000,2.000000,5.844727,-17.116699,0.000000,0.000000
4.1200,9087,240,0,0,0.002190,0.009359,0.000000,0.000000,1.500000,1.500000,1.395943,1.500000,0.868738,0.644222,1.000000,2.000000,5.844727,-17.094727,0.000000,0.000000
4.1300,9088,240,0,0,0.002344,0.009286,0.000000,0.000000,1.500000,1.500000,1.395032,1.500000,0.875472,0.646722,1.000000,2.000000,5.844727,-17.094727,0.000000,0.000000
4.1400,9089,240,0,0,0.001970,0.009147,0.000000,0.000000,1.500000,1.500000,1.396170,1.500000,0.882206,0.649222,1.000000,2.000000,5.844727,-17.094727,0.000000,0.000000
4.1500,9090,240,0,0,0.001748,0.008921,0.000000,0.000000,1.500000,1.500000,1.395734,1.500000,0.888940,0.651722,1.000000,2.000000,5.844727,-17.094727,0.000000,0.000000
4.1600,9091,240,0,0,0.001701,0.009114,0.000000,0.000000,1.500000,1.500000,1.396387,1.500000,0.895674,0.654221,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.1700,9092,240,0,0,0.001555,0.008802,0.000000,0.000000,1.500000,1.500000,1.395569,1.500000,0.902409,0.656721,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.1800,9093,240,0,0,0.001490,0.008539,0.000000,0.000000,1.500000,1.500000,1.395954,1.500000,0.909143,0.659221,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.1900,9094,240,0,0,0.001418,0.008557,0.000000,0.000000,1.500000,1.500000,1.395335,1.500000,0.915877,0.661721,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2000,9095,240,0,0,0.001309,0.008865,0.000000,0.000000,1.500000,1.500000,1.396651,1.500000,0.922611,0.664221,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2100,9096,240,0,0,0.001552,0.008831,0.000000,0.000000,1.500000,1.500000,1.396905,1.500000,0.929345,0.666720,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2200,9097,240,0,0,0.001434,0.008908,0.000000,0.000000,1.500000,1.500000,1.397912,1.500000,0.936079,0.669220,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2300,9098,240,0,0,0.001482,0.009029,0.000000,0.000000,1.500000,1.500000,1.397313,1.500000,0.942813,0.671720,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2400,9099,240,0,0,0.001502,0.009304,0.000000,0.000000,1.500000,1.500000,1.397523,1.500000,0.949547,0.674220,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2500,9100,240,0,0,0.001428,0.009433,0.000000,0.000000,1.500000,1.500000,1.397996,1.500000,0.956282,0.676720,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2600,9101,240,0,0,0.001446,0.009331,0.000000,0.000000,1.500000,1.500000,1.397432,1.500000,0.963016,0.679220,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2700,9102,240,0,0,0.001375,0.009312,0.000000,0.000000,1.500000,1.500000,1.397056,1.500000,0.969750,0.681719,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2800,9103,240,0,0,0.001286,0.009871,0.000000,0.000000,1.500000,1.500000,1.397029,1.500000,0.976484,0.684219,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.2900,9104,240,0,0,0.001261,0.010129,0.000000,0.000000,1.500000,1.500000,1.397262,1.500000,0.983218,0.686719,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.3000,9105,240,0,0,0.001205,0.009782,0.000000,0.000000,1.500000,1.500000,1.397915,1.500000,0.989952,0.689219,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.3100,9106,240,0,0,0.001161,0.009558,0.000000,0.000000,1.500000,1.500000,1.397820,1.500000,0.996686,0.691719,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.3200,9107,240,0,0,0.001218,0.009507,0.000000,0.000000,1.500000,1.500000,1.398060,1.500000,0.003420,0.694218,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.3300,9108,240,0,0,0.001324,0.009330,0.000000,0.000000,1.500000,1.500000,1.397235,1.500000,0.010154,0.696718,1.000000,2.000000,5.866699,-17.094727,0.000000,0.000000
4.3400,9109,240,0,0,0.001219,0.009408,0.000000,0.000000,1.500000,1.500000,1.397834,1.500000,0.016888,0.699218,1.000000,2.000000,5.844727,-17.094727,0.000000,0.000000
4.3500,9110,240,0,0,0.001356,0.009499,0.000000,0.000000,1.500000,1.500000,1.397292,1.500000,0.023622,0.701718,1.000000,2.000000,5.844727,-17.094727,0.000000,0.000000
4.3600,9111,240,0,0,0.001458,0.009932,0.000000,0.000000,1.500000,1.500000,1.397905,1.500000,0.030356,0.704218,1.000000,2.000000,5.844727,-17.094727,0.000000,0.000000
4.3700,9112,240,0,0,0.001353,0.009689,0.000000,0.000000,1.500000,1.500000,1.397870,1.500000,0.037090,0.706718,1.000000,2.000000,5.844727,-17.094727,0.000000,0.000000
4.3800,9113,240,0,0,0.001501,0.010065,0.000000,0.000000,1.500000,1.500000,1.397727,1.500000,0.043824,0.709217,1.000000,2.000000,5.844727,-17.094727,0.000000,0.000000
4.3900,9114,240,0,0,0.001750,0.010626,0.000000,0.000000,1.500000,1.500000,1.398490,1.500000,0.050558,0.711717,1.000000,2.000000,5.844727,-17.116699,0.000000,0.000000
4.4000,9115,240,0,0,0.001526,0.010197,0.000000,0.000000,1.500000,1.500000,1.399088,1.500000,0.057293,0.714217,1.000000,2.000000,5.844727,-17.116699,0.000000,0.000000
4.4100,9116,240,0,0,0.001382,0.009969,0.000000,0.000000,1.500000,1.500000,1.398553,1.500000,0.064027,0.716717,1.000000,2.000000,5.844727,-17.116699,0.000000,0.000000
4.4200,9117,240,0,0,0.001448,0.009896,0.000000,0.000000,1.500000,1.500000,1.398239,1.500000,0.070760,0.719217,1.000000,2.000000,5.844727,-17.116699,0.000000,0.000000
4.4300,9118,240,0,0,0.001395,0.009394,0.000000,0.000000,1.500000,1.500000,1.399397,1.500000,0.077494,0.721716,1.000000,2.000000,5.844727,-17.116699,0.000000,0.000000
4.4400,9119,240,0,0,0.001914,0.009490,0.000000,0.000000,1.500000,1.500000,1.399291,1.500000,0.084228,0.724216,1.000000,2.000000,5.822754,-17.116699,0.000000,0.000000
4.4500,9120,240,0,0,0.001815,0.009569,0.000000,0.000000,1.500000,1.500000,1.399247,1.500000,0.090962,0.726716,1.000000,2.000000,5.822754,-17.116699,0.000000,0.000000
4.4600,9121,240,0,0,0.001841,0.009323,0.000000,0.000000,1.500000,1.500000,1.398535,1.500000,0.097696,0.729216,1.000000,2.000000,5.822754,-17.116699,0.000000,0.000000
4.4700,9122,240,0,0,0.001661,0.009131,0.000000,0.000000,1.500000,1.500000,1.398885,1.500000,0.104430,0.731716,1.000000,2.000000,5.822754,-17.116699,0.000000,0.000000
4.4800,9123,240,0,0,0.001652,0.008788,0.000000,0.000000,1.500000,1.500000,1.399054,1.500000,0.111164,0.734216,1.000000,2.000000,5.822754,-17.116699,0.000000,0.000000
4.4900,9124,240,0,0,0.001515,0.008519,0.000000,0.000000,1.500000,1.500000,1.400494,1.500000,0.117898,0.736715,1.000000,2.000000,5.822754,-17.116699,0.000000,0.000000
4.5000,9125,240,0,0,0.001572,0.009038,0.000000,0.000000,1.500000,1.500000,1.400046,1.500000,0.124632,0.739215,1.000000,2.000000,5.822754,-17.138672,0.000000,0.000000
4.5100,9126,240,0,0,0.001416,0.009533,0.000000,0.000000,1.500000,1.500000,1.400499,1.500000,0.131366,0.741715,1.000000,2.000000,5.800781,-17.138672,0.000000,0.000000
4.5200,9127,240,0,0,0.001478,0.009918,0.000000,0.000000,1.500000,1.500000,1.400387,1.500000,0.138100,0.744215,1.000000,2.000000,5.800781,-17.138672,0.000000,0.000000
4.5300,9128,240,0,0,0.001719,0.009757,0.000000,0.000000,1.500000,1.500000,1.401530,1.500000,0.144834,0.746715,1.000000,2.000000,5.800781,-17.138672,0.000000,0.000000
4.5400,9129,240,0,0,0.002014,0.009774,0.000000,0.000000,1.500000,1.500000,1.401185,1.500000,0.151568,0.749214,1.000000,2.000000,5.800781,-17.138672,0.000000,0.000000
4.5500,9130,240,0,0,0.001755,0.009390,0.000000,0.000000,1.500000,1.500000,1.401835,1.500000,0.158302,0.751714,1.000000,2.000000,5.800781,-17.160645,0.000000,0.000000
4.5600,9131,240,0,0,0.001727,0.009243,0.000000,0.000000,1.500000,1.500000,1.400628,1.500000,0.165036,0.754214,1.000000,2.000000,5.800781,-17.160645,0.000000,0.000000
4.5700,9132,240,0,0,0.001765,0.009666,0.000000,0.000000,1.500000,1.500000,1.401087,1.500000,0.171770,0.756714,1.000000,2.000000,5.800781,-17.160645,0.000000,0.000000
4.5800,9133,240,0,0,0.002001,0.009661,0.000000,0.000000,1.500000,1.500000,1.401126,1.500000,0.178504,0.759214,1.000000,2.000000,5.800781,-17.160645,0.000000,0.000000
4.5900,9134,240,0,0,0.001962,0.009420,0.000000,0.000000,1.500000,1.500000,1.401780,1.500000,0.185238,0.761714,1.000000,2.000000,5.800781,-17.160645,0.000000,0.000000
4.6000,9135,240,0,0,0.002702,0.009628,0.000000,0.000000,1.500000,1.500000,1.401777,1.500000,0.191972,0.764213,1.000000,2.000000,5.778809,-17.160645,0.000000,0.000000
4.6100,9137,240,0,0,0.002107,0.009179,0.000000,0.000000,1.500000,1.500000,1.401773,1.500000,0.205440,0.769213,1.000000,2.000000,5.778809,-17.182617,0.000000,0.000000
4.6200,9138,240,0,0,0.001954,0.009375,0.000000,0.000000,1.500000,1.500000,1.401658,1.500000,0.212174,0.771713,1.000000,2.000000,5.778809,-17.182617,0.000000,0.000000
4.6300,9139,240,0,0,0.001659,0.009171,0.000000,0.000000,1.500000,1.500000,1.400195,1.500000,0.218908,0.774213,1.000000,2.000000,5.778809,-17.182617,0.000000,0.000000
4.6400,9140,240,0,0,0.001741,0.009251,0.000000,0.000000,1.500000,1.500000,1.400275,1.500000,0.225642,0.776712,1.000000,2.000000,5.778809,-17.182617,0.000000,0.000000
4.6500,9141,240,0,0,0.001684,0.010014,0.000000,0.000000,1.500000,1.500000,1.401355,1.500000,0.232376,0.779212,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.6600,9142,240,0,0,0.001672,0.010152,0.000000,0.000000,1.500000,1.500000,1.400380,1.500000,0.239110,0.781712,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.6700,9143,240,0,0,0.001548,0.009667,0.000000,0.000000,1.500000,1.500000,1.399754,1.500000,0.245844,0.784212,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.6800,9144,240,0,0,0.001629,0.009449,0.000000,0.000000,1.500000,1.500000,1.399376,1.500000,0.252578,0.786712,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.6900,9145,240,0,0,0.001895,0.010274,0.000000,0.000000,1.500000,1.500000,1.400396,1.500000,0.259312,0.789212,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.7000,9146,240,0,0,0.001692,0.009792,0.000000,0.000000,1.500000,1.500000,1.400489,1.500000,0.266046,0.791711,1.000000,2.000000,5.756836,-17.226562,0.000000,0.000000
4.7100,9147,240,0,0,0.001498,0.009754,0.000000,0.000000,1.500000,1.500000,1.400308,1.500000,0.272781,0.794211,1.000000,2.000000,5.756836,-17.226562,0.000000,0.000000
4.7200,9148,240,0,0,0.001361,0.009810,0.000000,0.000000,1.500000,1.500000,1.400179,1.500000,0.279515,0.796711,1.000000,2.000000,5.756836,-17.226562,0.000000,0.000000
4.7300,9149,240,0,0,0.001316,0.009254,0.000000,0.000000,1.500000,1.500000,1.400624,1.500000,0.286249,0.799211,1.000000,2.000000,5.756836,-17.226562,0.000000,0.000000
4.7400,9150,240,0,0,0.001285,0.009676,0.000000,0.000000,1.500000,1.500000,1.401131,1.500000,0.292983,0.801711,1.000000,2.000000,5.756836,-17.226562,0.000000,0.000000
4.7500,9151,240,0,0,0.001389,0.009481,0.000000,0.000000,1.500000,1.500000,1.400641,1.500000,0.299717,0.804210,1.000000,2.000000,5.756836,-17.226562,0.000000,0.000000
4.7600,9152,240,0,0,0.001641,0.009502,0.000000,0.000000,1.500000,1.500000,1.398923,1.500000,0.306451,0.806710,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.7700,9153,240,0,0,0.001428,0.009454,0.000000,0.000000,1.500000,1.500000,1.400320,1.500000,0.313185,0.809210,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.7800,9154,240,0,0,0.001351,0.009534,0.000000,0.000000,1.500000,1.500000,1.401422,1.500000,0.319919,0.811710,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.7900,9155,240,0,0,0.001271,0.009335,0.000000,0.000000,1.500000,1.500000,1.401765,1.500000,0.326654,0.814210,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8000,9156,240,0,0,0.001207,0.009667,0.000000,0.000000,1.500000,1.500000,1.401490,1.500000,0.333388,0.816710,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8100,9157,240,0,0,0.001229,0.009467,0.000000,0.000000,1.500000,1.500000,1.400248,1.500000,0.340122,0.819209,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8200,9158,240,0,0,0.001414,0.009332,0.000000,0.000000,1.500000,1.500000,1.399864,1.500000,0.346856,0.821709,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8300,9159,240,0,0,0.001434,0.009462,0.000000,0.000000,1.500000,1.500000,1.400474,1.500000,0.353590,0.824209,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8400,9160,240,0,0,0.001550,0.009685,0.000000,0.000000,1.500000,1.500000,1.401119,1.500000,0.360324,0.826709,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8500,9161,240,0,0,0.001434,0.009321,0.000000,0.000000,1.500000,1.500000,1.400983,1.500000,0.367058,0.829209,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8600,9162,240,0,0,0.001456,0.009732,0.000000,0.000000,1.500000,1.500000,1.400796,1.500000,0.373792,0.831708,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8700,9163,240,0,0,0.001659,0.009962,0.000000,0.000000,1.500000,1.500000,1.401282,1.500000,0.380527,0.834208,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8800,9164,240,0,0,0.001808,0.010065,0.000000,0.000000,1.500000,1.500000,1.401020,1.500000,0.387261,0.836708,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.8900,9165,240,0,0,0.001631,0.009822,0.000000,0.000000,1.500000,1.500000,1.399975,1.500000,0.393995,0.839208,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.9000,9166,240,0,0,0.001479,0.009373,0.000000,0.000000,1.500000,1.500000,1.400998,1.500000,0.400729,0.841708,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.9100,9167,240,0,0,0.001519,0.009462,0.000000,0.000000,1.500000,1.500000,1.401724,1.500000,0.407463,0.844208,1.000000,2.000000,5.756836,-17.204590,0.000000,0.000000
4.9200,9168,240,0,0,0.001487,0.009974,0.000000,0.000000,1.500000,1.500000,1.402663,1.500000,0.414197,0.846707,1.000000,2.000000,5.778809,-17.204590,0.000000,0.000000
4.9300,9169,240,0,0,0.001314,0.010354,0.000000,0.000000,1.500000,1.500000,1.402476,1.500000,0.420931,0.849207,1.000000,2.000000,5.778809,-17.204590,0.000000,0.000000
4.9400,9170,240,0,0,0.001360,0.010267,0.000000,0.000000,1.500000,1.500000,1.402092,1.500000,0.427666,0.851707,1.000000,2.000000,5.778809,-17.204590,0.000000,0.000000
4.9500,9171,240,0,0,0.001304,0.010309,0.000000,0.000000,1.500000,1.500000,1.402073,1.500000,0.434400,0.854207,1.000000,2.000000,5.778809,-17.204590,0.000000,0.000000
4.9600,9172,240,0,0,0.001413,0.010061,0.000000,0.000000,1.500000,1.500000,1.402602,1.500000,0.441134,0.856707,1.000000,2.000000,5.778809,-17.204590,0.000000,0.000000
4.9700,9173,240,0,0,0.001560,0.009486,0.000000,0.000000,1.500000,1.500000,1.402374,1.500000,0.447868,0.859206,1.000000,2.000000,5.778809,-17.182617,0.000000,0.000000
4.9800,9174,240,0,0,0.001620,0.009965,0.000000,0.000000,1.500000,1.500000,1.402394,1.500000,0.454602,0.861706,1.000000,2.000000,5.800781,-17.182617,0.000000,0.000000
4.9900,9175,240,0,0,0.001597,0.010406,0.000000,0.000000,1.500000,1.500000,1.402917,1.500000,0.461336,0.864206,1.000000,2.000000,5.800781,-17.182617,0.000000,0.000000
5.0000,9176,240,0,0,0.001750,0.010118,0.000000,0.000000,1.500000,1.500000,1.402931,1.500000,0.468070,0.866706,1.000000,2.000000,5.800781,-17.182617,0.000000,0.000000
5.0100,9177,240,0,0,0.001591,0.009853,0.000000,0.000000,1.500000,1.500000,1.403875,1.500000,0.474804,0.869206,1.000000,2.000000,5.800781,-17.160645,0.000000,0.000000
5.0200,9178,240,0,0,0.001380,0.010199,0.000000,0.000000,1.500000,1.500000,1.403429,1.500000,0.481539,0.871706,1.000000,2.000000,5.822754,-17.160645,0.000000,0.000000
5.0300,9179,240,0,0,0.001697,0.009586,0.000000,0.000000,1.500000,1.500000,1.403690,1.500000,0.488273,0.874205,1.000000,2.000000,5.822754,-17.160645,0.000000,0.000000
5.0400,9180,240,0,0,0.001667,0.009206,0.000000,0.000000,1.500000,1.500000,1.403443,1.500000,0.495007,0.876705,1.000000,2.000000,5.822754,-17.160645,0.000000,0.000000
5.0500,9181,240,0,0,0.001600,0.009499,0.000000,0.000000,1.500000,1.500000,1.403158,1.500000,0.501741,0.879205,1.000000,2.000000,5.822754,-17.160645,0.000000,0.000000
5.0600,9182,240,0,0,0.001916,0.010372,0.000000,0.000000,1.500000,1.500000,1.404611,1.500000,0.508475,0.881705,1.000000,2.000000,5.822754,-17.160645,0.000000,0.000000
5.0700,9183,240,0,0,0.002122,0.011188,0.000000,0.000000,1.500000,1.500000,1.404246,1.500000,0.515209,0.884205,1.000000,2.000000,5.822754,-17.160645,0.000000,0.000000
5.0800,9184,240,0,0,0.002066,0.011144,0.000000,0.000000,1.500000,1.500000,1.404305,1.500000,0.521943,0.886705,1.000000,2.000000,5.822754,-17.160645,0.000000,0.000000
5.0900,9185,240,0,0,0.001741,0.010898,0.000000,0.000000,1.500000,1.500000,1.404100,1.500000,0.528678,0.889204,1.000000,2.000000,5.822754,-17.160645,0.000000,0.000000
5.1000,9187,240,0,0,0.001295,0.010856,0.000000,0.000000,1.500000,1.500000,1.403046,1.500000,0.542146,0.894204,1.000000,2.000000,5.822754,-17.182617,0.000000,0.000000
5.1100,9188,240,0,0,0.001310,0.010465,0.000000,0.000000,1.500000,1.500000,1.401853,1.500000,0.548880,0.896704,1.000000,2.000000,5.800781,-17.204590,0.000000,0.000000
5.1200,9189,240,0,0,0.001346,0.010056,0.000000,0.000000,1.500000,1.500000,1.400574,1.500000,0.555614,0.899204,1.000000,2.000000,5.778809,-17.204590,0.000000,0.000000
5.1300,9190,240,0,0,0.001618,0.010046,0.000000,0.000000,1.500000,1.500000,1.399408,1.500000,0.562348,0.901703,1.000000,2.000000,5.778809,-17.226562,0.000000,0.000000
5.1400,9191,240,0,0,0.001568,0.009550,0.000000,0.000000,1.500000,1.500000,1.395541,1.500000,0.569082,0.904203,1.000000,2.000000,5.756836,-17.248535,0.000000,0.000000
5.1500,9192,240,0,0,0.001683,0.009557,0.000000,0.000000,1.500000,1.500000,1.393486,1.500000,0.575816,0.906703,1.000000,2.000000,5.734863,-17.270508,0.000000,0.000000
5.1600,9193,240,0,0,0.001650,0.009375,0.000000,0.000000,1.500000,1.500000,1.391643,1.500000,0.582551,0.909203,1.000000,2.000000,5.712891,-17.292480,0.000000,0.000000
5.1700,9194,240,0,0,0.001703,0.009336,0.000000,0.000000,1.500000,1.500000,1.390978,1.500000,0.589285,0.911703,1.000000,2.000000,5.690918,-17.314453,0.000000,0.000000
5.1800,9195,240,0,0,0.001559,0.009240,0.000000,0.000000,1.500000,1.500000,1.390113,1.500000,0.596019,0.914203,1.000000,2.000000,5.690918,-17.314453,0.000000,0.000000
5.1900,9196,240,0,0,0.001610,0.009084,0.000000,0.000000,1.500000,1.500000,1.388133,1.500000,0.602753,0.916702,1.000000,2.000000,5.690918,-17.314453,0.000000,0.000000
5.2000,9197,240,0,0,0.001522,0.008125,0.000000,0.000000,1.500000,1.500000,1.385684,1.500000,0.609487,0.919202,1.000000,2.000000,5.690918,-17.292480,0.000000,0.000000
5.2100,9198,240,0,0,0.001599,0.007734,0.000000,0.000000,1.500000,1.500000,1.383967,1.500000,0.616221,0.921702,1.000000,2.000000,5.690918,-17.292480,0.000000,0.000000
5.2200,9199,240,0,0,0.001536,0.008334,0.000000,0.000000,1.500000,1.500000,1.383608,1.500000,0.622955,0.924202,1.000000,2.000000,5.712891,-17.248535,0.000000,0.000000
5.2300,9200,240,0,0,0.001397,0.008580,0.000000,0.000000,1.500000,1.500000,1.383956,1.500000,0.629690,0.926702,1.000000,2.000000,5.712891,-17.182617,0.000000,0.000000
5.2400,9201,240,0,0,0.001356,0.008535,0.000000,0.000000,1.500000,1.500000,1.384036,1.500000,0.636424,0.929201,1.000000,2.000000,5.734863,-17.072754,0.000000,0.000000
5.2500,9202,240,0,0,0.001251,0.008181,0.000000,0.000000,1.500000,1.500000,1.384389,1.500000,0.643158,0.931701,1.000000,2.000000,5.756836,-16.918945,0.000000,0.000000
5.2600,9203,240,0,0,0.001236,0.008415,0.000000,0.000000,1.500000,1.500000,1.385564,1.500000,0.649892,0.934201,1.000000,2.000000,5.778809,-16.699219,0.000000,0.000000
5.2700,9204,240,0,0,0.001294,0.008855,0.000000,0.000000,1.500000,1.500000,1.386836,1.500000,0.656626,0.936701,1.000000,2.000000,5.756836,-16.523438,0.000000,0.000000
5.2800,9205,240,0,0,0.001496,0.008261,0.000000,0.000000,1.500000,1.500000,1.387604,1.500000,0.663360,0.939201,1.000000,2.000000,5.756836,-16.457520,0.000000,0.000000
5.2900,9206,240,0,0,0.001355,0.007725,0.000000,0.000000,1.500000,1.500000,1.387855,1.500000,0.670094,0.941701,1.000000,2.000000,5.778809,-16.435547,0.000000,0.000000
5.3000,9207,240,0,0,0.001365,0.007792,0.000000,0.000000,1.500000,1.500000,1.387681,1.500000,0.676828,0.944200,1.000000,2.000000,5.800781,-16.413574,0.000000,0.000000
5.3100,9208,240,0,0,0.001529,0.008424,0.000000,0.000000,1.500000,1.500000,1.388363,1.500000,0.683563,0.946700,1.000000,2.000000,5.822754,-16.391602,0.000000,0.000000
5.3200,9209,240,0,0,0.001801,0.008912,0.000000,0.000000,1.500000,1.500000,1.388224,1.500000,0.690297,0.949200,1.000000,2.000000,5.844727,-16.369629,0.000000,0.000000
5.3300,9210,240,0,0,0.001915,0.009222,0.000000,0.000000,1.500000,1.500000,1.389589,1.500000,0.697031,0.951700,1.000000,2.000000,5.888672,-16.369629,0.000000,0.000000
5.3400,9211,240,0,0,0.001963,0.009353,0.000000,0.000000,1.500000,1.500000,1.390813,1.500000,0.703765,0.954200,1.000000,2.000000,5.910645,-16.347656,0.000000,0.000000
5.3500,9212,240,0,0,0.001743,0.008764,0.000000,0.000000,1.500000,1.500000,1.392764,1.500000,0.710499,0.956699,1.000000,2.000000,5.954590,-16.347656,0.000000,0.000000
5.3600,9213,240,0,0,0.001599,0.008705,0.000000,0.000000,1.500000,1.500000,1.394739,1.500000,0.717233,0.959199,1.000000,2.000000,5.976562,-16.347656,0.000000,0.000000
5.3700,9214,240,0,0,0.001489,0.008167,0.000000,0.000000,1.500000,1.500000,1.395998,1.500000,0.723967,0.961699,1.000000,2.000000,5.998535,-16.347656,0.000000,0.000000
5.3800,9215,240,0,0,0.001662,0.007750,0.000000,0.000000,1.500000,1.500000,1.396244,1.500000,0.730702,0.964199,1.000000,2.000000,5.998535,-16.325684,0.000000,0.000000
5.3900,9216,240,0,0,0.001534,0.007962,0.000000,0.000000,1.500000,1.500000,1.397448,1.500000,0.737436,0.966699,1.000000,2.000000,6.020508,-16.325684,0.000000,0.000000
5.4000,9217,240,0,0,0.001612,0.008573,0.000000,0.000000,1.500000,1.500000,1.399096,1.500000,0.744170,0.969199,1.000000,2.000000,6.042480,-16.303711,0.000000,0.000000
5.4100,9218,240,0,0,0.001452,0.009262,0.000000,0.000000,1.500000,1.500000,1.400263,1.500000,0.750904,0.971698,1.000000,2.000000,6.064453,-16.303711,0.000000,0.000000
5.4200,9219,240,0,0,0.001442,0.008346,0.000000,0.000000,1.500000,1.500000,1.400056,1.500000,0.757638,0.974198,1.000000,2.000000,6.064453,-16.281738,0.000000,0.000000
5.4300,9220,240,0,0,0.001301,0.008221,0.000000,0.000000,1.500000,1.500000,1.402004,1.500000,0.764372,0.976698,1.000000,2.000000,6.108398,-16.281738,0.000000,0.000000
5.4400,9221,240,0,0,0.002044,0.007589,0.000000,0.000000,1.500000,1.500000,1.403152,1.500000,0.771106,0.979198,1.000000,2.000000,6.130371,-16.281738,0.000000,0.000000
5.4500,9222,240,0,0,0.001989,0.007751,0.000000,0.000000,1.500000,1.500000,1.402611,1.500000,0.777840,0.981698,1.000000,2.000000,6.152344,-16.281738,0.000000,0.000000
5.4600,9223,240,0,0,0.002185,0.007913,0.000000,0.000000,1.500000,1.500000,1.403349,1.500000,0.784575,0.984197,1.000000,2.000000,6.196289,-16.281738,0.000000,0.000000
5.4700,9224,240,0,0,0.003026,0.008141,0.000000,0.000000,1.500000,1.500000,1.404162,1.500000,0.791309,0.986697,1.000000,2.000000,6.262207,-16.281738,0.000000,0.000000
5.4800,9225,240,0,0,0.003462,0.008189,0.000000,0.000000,1.500000,1.500000,1.406062,1.500000,0.798043,0.989197,1.000000,2.000000,6.350098,-16.303711,0.000000,0.000000
5.4900,9226,240,0,0,0.003607,0.008093,0.000000,0.000000,1.500000,1.500000,1.407170,1.500000,0.804777,0.991697,1.000000,2.000000,6.437988,-16.303711,0.000000,0.000000
5.5000,9227,240,0,0,0.003756,0.008518,0.000000,0.000000,1.500000,1.500000,1.409562,1.500000,0.811511,0.994197,1.000000,2.000000,6.547852,-16.303711,0.000000,0.000000
5.5100,9228,240,0,0,0.003797,0.009135,0.000000,0.000000,1.500000,1.500000,1.412980,1.500000,0.818245,0.996697,1.000000,2.000000,6.745605,-16.325684,0.000000,0.000000
5.5200,9229,240,0,0,0.004697,0.008833,0.000000,0.000000,1.500000,1.500000,1.414421,1.500000,0.824979,0.999196,1.000000,2.000000,6.921387,-16.325684,0.000000,0.000000
5.5300,9230,240,0,0,0.005539,0.008661,0.000000,0.000000,1.500000,1.500000,1.416592,1.500000,0.831713,0.001696,1.000000,2.000000,7.119141,-16.303711,0.000000,0.000000
5.5400,9231,240,0,0,0.004853,0.008374,0.000000,0.000000,1.500000,1.500000,1.416084,1.500000,0.838448,0.004196,1.000000,2.000000,7.338867,-16.303711,0.000000,0.000000
5.5500,9232,240,0,0,0.003951,0.007177,0.000000,0.000000,1.500000,1.500000,1.415142,1.500000,0.845182,0.006696,1.000000,2.000000,7.624512,-16.281738,0.000000,0.000000
5.5600,9233,240,0,0,0.003212,0.005923,0.000000,0.000000,1.500000,1.500000,1.413203,1.500000,0.851916,0.009196,1.000000,2.000000,7.888184,-16.259766,0.000000,0.000000
